Timestamp,Time [min],Voltage [V],Current [A],Temperature [degC],Capacity [Ah]
2018-11-14 10:06:15,0.0,4.18748,0.0,9.14879,0.0
2018-11-14 10:06:25,0.16666666666666666,4.18748,0.0,8.51784,0.0
2018-11-14 10:06:35,0.3333333333333333,4.18748,0.0,7.15078,0.0
2018-11-14 10:06:45,0.5,4.18731,0.0,5.88888,0.0
2018-11-14 10:06:55,0.6666666666666666,4.18731,0.0,5.04761,0.0
2018-11-14 10:07:05,0.8333333333333334,4.18731,0.0,4.3115,0.0
2018-11-14 10:07:05,0.8333333333333334,4.18731,0.0,4.3115,0.0
2018-11-14 10:07:15,1.0,4.00142,-2.9985,3.57539,-0.00833
2018-11-14 10:07:25,1.1666666666666667,3.98254,-3.00106,3.15476,-0.01667
2018-11-14 10:07:35,1.3333333333333333,3.96922,-3.00106,3.0496,-0.025
2018-11-14 10:07:45,1.5,3.9586,-3.00106,2.94444,-0.03334
2018-11-14 10:07:55,1.6666666666666667,3.94967,-3.00106,2.94444,-0.04168
2018-11-14 10:08:05,1.8333333333333333,3.94225,-3.00106,2.94444,-0.05001
2018-11-14 10:08:15,2.0,3.93568,-3.00106,2.83928,-0.05835
2018-11-14 10:08:25,2.1666666666666665,3.92995,-2.9985,2.62896,-0.06668
2018-11-14 10:08:35,2.3333333333333335,3.92472,-2.9985,2.62896,-0.07502
2018-11-14 10:08:45,2.5,3.92,-3.00106,2.41865,-0.08335
2018-11-14 10:08:55,2.6666666666666665,3.91562,-3.00106,2.31349,-0.09168
2018-11-14 10:09:05,2.8333333333333335,3.91174,-3.00106,2.31349,-0.10001
2018-11-14 10:09:15,3.0,3.90787,-3.00106,2.20833,-0.10834
2018-11-14 10:09:25,3.1666666666666665,3.90449,-2.9985,2.20833,-0.11667
2018-11-14 10:09:35,3.3333333333333335,3.90112,-2.9985,2.10317,-0.12501
2018-11-14 10:09:45,3.5,3.89792,-2.9985,1.99801,-0.13334
2018-11-14 10:09:55,3.6666666666666665,3.89489,-3.00106,1.89285,-0.14167
2018-11-14 10:10:05,3.8333333333333335,3.89202,-3.00106,1.89285,-0.15001
2018-11-14 10:10:15,4.0,3.88916,-2.9985,1.89285,-0.15834
2018-11-14 10:10:25,4.166666666666667,3.88646,-2.9985,1.89285,-0.16668
2018-11-14 10:10:35,4.333333333333333,3.88376,-3.00106,1.89285,-0.17501
2018-11-14 10:10:45,4.5,3.88123,-3.00106,1.89285,-0.18335
2018-11-14 10:10:55,4.666666666666667,3.87887,-2.9985,1.57738,-0.19168
2018-11-14 10:11:05,4.833333333333333,3.87634,-3.00106,1.7877,-0.20002
2018-11-14 10:11:15,5.0,3.87398,-3.00106,1.68254,-0.20835
2018-11-14 10:11:25,5.166666666666667,3.87163,-3.00106,1.68254,-0.21668
2018-11-14 10:11:35,5.333333333333333,3.86927,-2.9985,1.57738,-0.22501
2018-11-14 10:11:45,5.5,3.86691,-2.9985,1.57738,-0.23335
2018-11-14 10:11:55,5.666666666666667,3.86471,-2.9985,1.47222,-0.24168
2018-11-14 10:12:05,5.833333333333333,3.86235,-2.9985,1.36706,-0.25002
2018-11-14 10:12:15,6.0,3.86016,-3.00106,1.47222,-0.25835
2018-11-14 10:12:25,6.166666666666667,3.8578,-3.00106,1.36706,-0.26669
2018-11-14 10:12:35,6.333333333333333,3.85561,-3.00106,1.2619,-0.27502
2018-11-14 10:12:45,6.5,3.85325,-3.00106,1.2619,-0.28336
2018-11-14 10:12:55,6.666666666666667,3.85106,-3.00106,1.36706,-0.29169
2018-11-14 10:13:05,6.833333333333333,3.84887,-3.00106,1.2619,-0.30002
2018-11-14 10:13:15,7.0,3.84651,-3.00106,1.36706,-0.30836
2018-11-14 10:13:25,7.166666666666667,3.84432,-3.00106,1.2619,-0.31669
2018-11-14 10:13:35,7.333333333333333,3.84196,-2.9985,1.2619,-0.32503
2018-11-14 10:13:45,7.5,3.8396,-2.9985,1.2619,-0.33336
2018-11-14 10:13:55,7.666666666666667,3.83741,-3.00106,1.36706,-0.34169
2018-11-14 10:14:05,7.833333333333333,3.83505,-2.9985,1.15674,-0.35002
2018-11-14 10:14:15,8.0,3.83286,-3.00106,1.36706,-0.35836
2018-11-14 10:14:25,8.166666666666666,3.8305,-3.00106,1.15674,-0.36669
2018-11-14 10:14:35,8.333333333333334,3.82814,-3.00106,1.2619,-0.37503
2018-11-14 10:14:45,8.5,3.82578,-3.00106,1.15674,-0.38336
2018-11-14 10:14:55,8.666666666666666,3.82342,-3.00106,1.05159,-0.3917
