Timestamp,Time [min],Voltage [V],Current [A],Temperature [degC],Capacity [Ah]
2018-11-13 18:38:43,0.0,4.18396,-0.03831,9.25395,-0.0
2018-11-13 18:38:43,0.0,4.18228,-0.07918,9.25395,-0.0
2018-11-13 18:38:43,0.0,4.18127,-0.08939,9.25395,-0.0
2018-11-13 18:38:43,0.0,4.18076,-0.0945,9.25395,-1e-05
2018-11-13 18:38:43,0.0,4.18042,-0.0945,9.25395,-1e-05
2018-11-13 18:38:43,0.0,4.18026,-0.0945,9.25395,-1e-05
2018-11-13 18:38:43,0.0,4.18026,-0.0945,9.25395,-1e-05
2018-11-13 18:38:43,0.0,4.18009,-0.0945,9.25395,-2e-05
2018-11-13 18:38:44,0.016666666666666666,4.18009,-0.0945,9.25395,-2e-05
2018-11-13 18:38:44,0.016666666666666666,4.18009,-0.0945,9.25395,-2e-05
2018-11-13 18:38:44,0.016666666666666666,4.17992,-0.0945,9.25395,-3e-05
2018-11-13 18:38:44,0.016666666666666666,4.17992,-0.0945,9.25395,-3e-05
2018-11-13 18:38:44,0.016666666666666666,4.17992,-0.0945,9.25395,-3e-05
2018-11-13 18:38:44,0.016666666666666666,4.17992,-0.09706,9.25395,-3e-05
2018-11-13 18:38:44,0.016666666666666666,4.17992,-0.0945,9.25395,-4e-05
2018-11-13 18:38:44,0.016666666666666666,4.17992,-0.09706,9.25395,-4e-05
2018-11-13 18:38:44,0.016666666666666666,4.17975,-0.09706,9.25395,-4e-05
2018-11-13 18:38:44,0.016666666666666666,4.17975,-0.0945,9.25395,-4e-05
2018-11-13 18:38:45,0.03333333333333333,4.17975,-0.09706,9.25395,-5e-05
2018-11-13 18:38:45,0.03333333333333333,4.17975,-0.0945,9.25395,-5e-05
2018-11-13 18:38:45,0.03333333333333333,4.17975,-0.0945,9.25395,-5e-05
2018-11-13 18:38:45,0.03333333333333333,4.17975,-0.0945,9.25395,-5e-05
2018-11-13 18:38:45,0.03333333333333333,4.17975,-0.0945,9.25395,-6e-05
2018-11-13 18:38:45,0.03333333333333333,4.17975,-0.0945,9.25395,-6e-05
2018-11-13 18:38:45,0.03333333333333333,4.17975,-0.09706,9.25395,-6e-05
2018-11-13 18:38:45,0.03333333333333333,4.17958,-0.09706,9.25395,-7e-05
2018-11-13 18:38:45,0.03333333333333333,4.17958,-0.0945,9.25395,-7e-05
2018-11-13 18:38:45,0.03333333333333333,4.17958,-0.0945,9.25395,-7e-05
2018-11-13 18:38:46,0.05,4.17958,-0.0945,9.14879,-7e-05
2018-11-13 18:38:46,0.05,4.17958,-0.0945,9.14879,-8e-05
2018-11-13 18:38:46,0.05,4.17958,-0.09706,9.14879,-8e-05
2018-11-13 18:38:46,0.05,4.17958,-0.0945,9.14879,-8e-05
2018-11-13 18:38:46,0.05,4.17958,-0.0945,9.14879,-8e-05
2018-11-13 18:38:46,0.05,4.17958,-0.0945,9.14879,-9e-05
2018-11-13 18:38:46,0.05,4.17958,-0.0945,9.14879,-9e-05
2018-11-13 18:38:46,0.05,4.17958,-0.0945,9.14879,-9e-05
2018-11-13 18:38:46,0.05,4.17941,-0.09706,9.14879,-0.0001
2018-11-13 18:38:46,0.05,4.17941,-0.0945,9.14879,-0.0001
2018-11-13 18:38:47,0.06666666666666667,4.17941,-0.0945,9.14879,-0.0001
2018-11-13 18:38:47,0.06666666666666667,4.17941,-0.0945,9.14879,-0.0001
2018-11-13 18:38:47,0.06666666666666667,4.17941,-0.0945,9.14879,-0.00011
2018-11-13 18:38:47,0.06666666666666667,4.17941,-0.09706,9.14879,-0.00011
2018-11-13 18:38:47,0.06666666666666667,4.17941,-0.09706,9.14879,-0.00011
2018-11-13 18:38:47,0.06666666666666667,4.17941,-0.0945,9.25395,-0.00011
