Timestamp,Time [min],Voltage [V],Current [A],Temperature [degC],Capacity [Ah]
2018-10-28 13:10:01,0.0,4.19271,0.0,23.87099,0.0
2018-10-28 13:10:11,0.16666666666666666,4.19271,0.0,23.87099,0.0
2018-10-28 13:10:21,0.3333333333333333,4.19271,0.0,23.87099,0.0
2018-10-28 13:10:31,0.5,4.19271,0.0,23.76583,0.0
2018-10-28 13:10:41,0.6666666666666666,4.19271,0.0,23.87099,0.0
2018-10-28 13:10:51,0.8333333333333334,4.19271,0.0,23.87099,0.0
2018-10-28 13:10:51,0.8333333333333334,4.19271,0.0,23.87099,0.0
2018-10-28 13:11:01,1.0,4.09277,-3.00106,23.87099,-0.00833
2018-10-28 13:11:11,1.1666666666666667,4.0776,-3.00106,23.87099,-0.01667
2018-10-28 13:11:21,1.3333333333333333,4.06648,-2.9985,23.87099,-0.025
2018-10-28 13:11:31,1.5,4.05755,-3.00106,23.87099,-0.03333
2018-10-28 13:11:41,1.6666666666666667,4.04996,-3.00106,23.87099,-0.04166
2018-10-28 13:11:51,1.8333333333333333,4.04339,-3.00106,23.87099,-0.05
2018-10-28 13:12:01,2.0,4.03749,-2.9985,23.97615,-0.05833
2018-10-28 13:12:11,2.1666666666666665,4.03209,-2.9985,23.97615,-0.06667
2018-10-28 13:12:21,2.3333333333333335,4.0272,-3.00106,23.97615,-0.075
2018-10-28 13:12:31,2.5,4.02282,-2.9985,23.97615,-0.08334
2018-10-28 13:12:41,2.6666666666666665,4.01878,-3.00106,23.97615,-0.09167
2018-10-28 13:12:51,2.8333333333333335,4.01507,-3.00106,23.97615,-0.1
2018-10-28 13:13:01,3.0,4.0117,-3.00106,23.97615,-0.10834
2018-10-28 13:13:11,3.1666666666666665,4.00849,-3.00106,24.0813,-0.11667
2018-10-28 13:13:21,3.3333333333333335,4.00563,-3.00106,24.0813,-0.12501
2018-10-28 13:13:31,3.5,4.00276,-3.00106,24.0813,-0.13334
2018-10-28 13:13:41,3.6666666666666665,4.00024,-3.00106,23.97615,-0.14167
2018-10-28 13:13:51,3.8333333333333335,3.99771,-3.00106,24.0813,-0.15001
2018-10-28 13:14:01,4.0,3.99535,-3.00106,24.0813,-0.15834
2018-10-28 13:14:11,4.166666666666667,3.99316,-2.9985,24.0813,-0.16667
2018-10-28 13:14:21,4.333333333333333,3.99096,-3.00106,24.0813,-0.17501
2018-10-28 13:14:31,4.5,3.98894,-3.00106,24.0813,-0.18335
2018-10-28 13:14:41,4.666666666666667,3.98692,-3.00106,24.0813,-0.19168
2018-10-28 13:14:51,4.833333333333333,3.9849,-3.00106,24.0813,-0.20002
2018-10-28 13:15:01,5.0,3.98304,-3.00106,24.0813,-0.20835
2018-10-28 13:15:11,5.166666666666667,3.98102,-3.00106,24.18646,-0.21669
2018-10-28 13:15:21,5.333333333333333,3.97933,-3.00106,23.97615,-0.22502
2018-10-28 13:15:31,5.5,3.97748,-3.00106,24.0813,-0.23335
2018-10-28 13:15:41,5.666666666666667,3.97579,-3.00106,24.18646,-0.24169
2018-10-28 13:15:51,5.833333333333333,3.97394,-3.00106,24.18646,-0.25002
2018-10-28 13:16:01,6.0,3.97225,-2.9985,24.0813,-0.25836
2018-10-28 13:16:11,6.166666666666667,3.97057,-3.00106,24.0813,-0.26669
2018-10-28 13:16:21,6.333333333333333,3.96888,-3.00106,24.18646,-0.27502
2018-10-28 13:16:31,6.5,3.9672,-3.00106,24.18646,-0.28336
2018-10-28 13:16:41,6.666666666666667,3.96551,-3.00106,24.29162,-0.29169
2018-10-28 13:16:51,6.833333333333333,3.96383,-3.00106,24.18646,-0.30003
2018-10-28 13:17:01,7.0,3.96214,-2.9985,24.18646,-0.30836
2018-10-28 13:17:11,7.166666666666667,3.96046,-3.00106,24.18646,-0.3167
2018-10-28 13:17:21,7.333333333333333,3.95894,-3.00106,24.29162,-0.32503
2018-10-28 13:17:31,7.5,3.95725,-3.00106,24.29162,-0.33337
2018-10-28 13:17:41,7.666666666666667,3.95557,-3.00106,24.29162,-0.3417
2018-10-28 13:17:51,7.833333333333333,3.95388,-3.00106,24.29162,-0.35004
2018-10-28 13:18:01,8.0,3.9522,-2.9985,24.39678,-0.35837
2018-10-28 13:18:11,8.166666666666666,3.95051,-3.00106,24.29162,-0.36671
2018-10-28 13:18:21,8.333333333333334,3.94883,-2.9985,24.29162,-0.37504
2018-10-28 13:18:31,8.5,3.94714,-3.00106,24.29162,-0.38337
2018-10-28 13:18:41,8.666666666666666,3.94529,-3.00106,24.39678,-0.39171
2018-10-28 13:18:51,8.833333333333334,3.9436,-2.9985,24.39678,-0.40004
2018-10-28 13:19:01,9.0,3.94175,-3.00106,24.39678,-0.40838
2018-10-28 13:19:11,9.166666666666666,3.93989,-3.00106,24.39678,-0.41671
2018-10-28 13:19:21,9.333333333333334,3.93787,-3.00106,24.39678,-0.42504
2018-10-28 13:19:31,9.5,3.93601,-3.00106,24.29162,-0.43338
2018-10-28 13:19:41,9.666666666666666,3.93399,-2.9985,24.39678,-0.44171
2018-10-28 13:19:51,9.833333333333334,3.93197,-3.00106,24.29162,-0.45004
2018-10-28 13:20:01,10.0,3.92978,-2.9985,24.39678,-0.45838
2018-10-28 13:20:11,10.166666666666666,3.92759,-3.00106,24.39678,-0.46671
2018-10-28 13:20:21,10.333333333333334,3.9254,-3.00106,24.39678,-0.47505
2018-10-28 13:20:31,10.5,3.92304,-3.00106,24.39678,-0.48338
2018-10-28 13:20:41,10.666666666666666,3.92051,-2.9985,24.39678,-0.49172
2018-10-28 13:20:51,10.833333333333334,3.91815,-2.9985,24.29162,-0.50005
2018-10-28 13:21:01,11.0,3.91545,-2.9985,24.39678,-0.50839
2018-10-28 13:21:11,11.166666666666666,3.91292,-3.00106,24.39678,-0.51672
2018-10-28 13:21:21,11.333333333333334,3.91023,-3.00106,24.29162,-0.52506
2018-10-28 13:21:31,11.5,3.90736,-3.00106,24.29162,-0.53339
2018-10-28 13:21:41,11.666666666666666,3.90449,-3.00106,24.29162,-0.54173
2018-10-28 13:21:51,11.833333333333334,3.90163,-2.9985,24.39678,-0.55006
2018-10-28 13:22:01,12.0,3.89859,-3.00106,24.39678,-0.55839
2018-10-28 13:22:11,12.166666666666666,3.89556,-2.9985,24.39678,-0.56672
2018-10-28 13:22:21,12.333333333333334,3.89253,-2.9985,24.39678,-0.57506
2018-10-28 13:22:31,12.5,3.88932,-3.00106,24.39678,-0.58339
2018-10-28 13:22:41,12.666666666666666,3.88612,-3.00106,24.39678,-0.59172
2018-10-28 13:22:51,12.833333333333334,3.88292,-3.00106,24.39678,-0.60006
2018-10-28 13:23:01,13.0,3.87972,-3.00106,24.39678,-0.60839
2018-10-28 13:23:11,13.166666666666666,3.87634,-2.9985,24.39678,-0.61673
