Timestamp,Time [min],Voltage [V],Current [A],Temperature [degC],Capacity [Ah]
2018-11-08 15:06:08,0.0,4.17806,-1.22852,22.92456,0.0
2018-11-08 15:06:08,0.0,4.16745,-1.09315,22.92456,-3e-05
2018-11-08 15:06:08,0.0,4.16357,-1.05484,22.92456,-6e-05
2018-11-08 15:06:08,0.0,4.16205,-1.04462,22.92456,-9e-05
2018-11-08 15:06:08,0.0,4.16121,-1.04207,22.92456,-0.00012
2018-11-08 15:06:08,0.0,4.1607,-1.04207,22.92456,-0.00015
2018-11-08 15:06:08,0.0,4.16053,-1.04207,22.92456,-0.00018
2018-11-08 15:06:09,0.016666666666666666,4.1602,-1.03951,22.92456,-0.00021
2018-11-08 15:06:09,0.016666666666666666,4.15986,-1.04207,22.92456,-0.00024
2018-11-08 15:06:09,0.016666666666666666,4.15969,-1.04207,22.92456,-0.00027
2018-11-08 15:06:09,0.016666666666666666,4.1602,-1.01142,22.92456,-0.00029
2018-11-08 15:06:09,0.016666666666666666,4.16037,-0.99609,22.92456,-0.00032
2018-11-08 15:06:09,0.016666666666666666,4.16037,-0.99099,22.92456,-0.00035
2018-11-08 15:06:09,0.016666666666666666,4.16037,-0.99099,22.92456,-0.00038
2018-11-08 15:06:09,0.016666666666666666,4.1602,-0.99099,22.92456,-0.00041
2018-11-08 15:06:09,0.016666666666666666,4.16003,-0.99099,22.92456,-0.00043
2018-11-08 15:06:09,0.016666666666666666,4.15986,-0.99099,22.92456,-0.00046
2018-11-08 15:06:10,0.03333333333333333,4.15969,-0.98843,22.92456,-0.00049
2018-11-08 15:06:10,0.03333333333333333,4.15952,-0.99099,22.92456,-0.00052
2018-11-08 15:06:10,0.03333333333333333,4.15935,-0.99099,22.92456,-0.00054
2018-11-08 15:06:10,0.03333333333333333,4.15464,-1.19531,22.92456,-0.00057
2018-11-08 15:06:10,0.03333333333333333,4.15076,-1.32046,22.92456,-0.0006
2018-11-08 15:06:10,0.03333333333333333,4.14907,-1.35878,22.92456,-0.00064
2018-11-08 15:06:10,0.03333333333333333,4.1484,-1.36899,22.92456,-0.00068
2018-11-08 15:06:10,0.03333333333333333,4.14806,-1.37155,22.92456,-0.00072
2018-11-08 15:06:10,0.03333333333333333,4.14772,-1.37155,22.92456,-0.00076
2018-11-08 15:06:10,0.03333333333333333,4.14756,-1.3741,22.92456,-0.00079
2018-11-08 15:06:11,0.05,4.14722,-1.3741,22.92456,-0.00083
2018-11-08 15:06:11,0.05,4.14705,-1.3741,22.92456,-0.00087
2018-11-08 15:06:11,0.05,4.14688,-1.3741,22.92456,-0.00091
2018-11-08 15:06:11,0.05,4.11368,-3.86178,22.92456,-0.00095
2018-11-08 15:06:11,0.05,4.08873,-3.94351,22.92456,-0.00105
2018-11-08 15:06:11,0.05,4.07895,-3.98183,22.92456,-0.00117
2018-11-08 15:06:11,0.05,4.07541,-3.9946,22.92456,-0.00128
2018-11-08 15:06:11,0.05,4.07373,-3.9997,22.92456,-0.00139
2018-11-08 15:06:11,0.05,4.07255,-4.00226,22.92456,-0.0015
2018-11-08 15:06:11,0.05,4.07154,-4.00481,22.92456,-0.00161
2018-11-08 15:06:12,0.06666666666666667,4.07069,-4.00737,22.92456,-0.00172
2018-11-08 15:06:12,0.06666666666666667,4.06985,-4.00737,22.92456,-0.00183
2018-11-08 15:06:12,0.06666666666666667,4.06934,-4.00737,22.92456,-0.00194
2018-11-08 15:06:12,0.06666666666666667,4.04895,-5.39424,22.92456,-0.00205
2018-11-08 15:06:12,0.06666666666666667,4.03732,-5.41467,22.92456,-0.0022
2018-11-08 15:06:12,0.06666666666666667,4.03192,-5.42999,22.92456,-0.00235
2018-11-08 15:06:12,0.06666666666666667,4.02956,-5.43766,22.92456,-0.00251
2018-11-08 15:06:12,0.06666666666666667,4.02822,-5.44021,22.92456,-0.00266
2018-11-08 15:06:12,0.06666666666666667,4.02704,-5.44276,22.92456,-0.00281
2018-11-08 15:06:12,0.06666666666666667,4.02602,-5.44532,22.92456,-0.00296
2018-11-08 15:06:13,0.08333333333333333,4.02518,-5.44787,22.92456,-0.00311
2018-11-08 15:06:13,0.08333333333333333,4.02434,-5.44787,22.92456,-0.00326
2018-11-08 15:06:13,0.08333333333333333,4.02367,-5.44787,22.92456,-0.00342
2018-11-08 15:06:13,0.08333333333333333,4.12632,-0.50826,22.92456,-0.00356
2018-11-08 15:06:13,0.08333333333333333,4.14199,-0.51848,22.92456,-0.00358
2018-11-08 15:06:13,0.08333333333333333,4.14924,-0.51848,22.92456,-0.00359
2018-11-08 15:06:13,0.08333333333333333,4.15261,-0.51848,22.92456,-0.00361
2018-11-08 15:06:13,0.08333333333333333,4.15413,-0.52103,22.92456,-0.00362
2018-11-08 15:06:13,0.08333333333333333,4.15514,-0.52103,22.92456,-0.00364
2018-11-08 15:06:13,0.08333333333333333,4.15582,-0.52103,22.92456,-0.00365
2018-11-08 15:06:14,0.1,4.15649,-0.51848,22.92456,-0.00367
2018-11-08 15:06:14,0.1,4.15683,-0.51848,22.92456,-0.00368
2018-11-08 15:06:14,0.1,4.15733,-0.51848,22.92456,-0.00369
2018-11-08 15:06:14,0.1,4.0208,-7.11569,22.92456,-0.00371
2018-11-08 15:06:14,0.1,3.99552,-7.25361,22.92456,-0.00391
2018-11-08 15:06:14,0.1,3.98304,-7.32257,22.92456,-0.00411
2018-11-08 15:06:14,0.1,3.97799,-7.35067,22.92456,-0.00432
2018-11-08 15:06:14,0.1,3.97495,-7.36344,22.92456,-0.00452
2018-11-08 15:06:14,0.1,3.97259,-7.3711,22.92456,-0.00472
2018-11-08 15:06:14,0.1,3.97091,-7.37621,22.92456,-0.00493
2018-11-08 15:06:15,0.11666666666666667,3.96956,-7.38132,22.92456,-0.00514
2018-11-08 15:06:15,0.11666666666666667,3.96821,-7.38387,22.92456,-0.00534
2018-11-08 15:06:15,0.11666666666666667,3.96703,-7.38643,22.92456,-0.00554
2018-11-08 15:06:15,0.11666666666666667,4.1189,-0.04853,22.92456,-0.00575
2018-11-08 15:06:15,0.11666666666666667,4.13963,-0.08939,22.92456,-0.00575
2018-11-08 15:06:15,0.11666666666666667,4.15025,-0.10216,22.92456,-0.00575
2018-11-08 15:06:15,0.11666666666666667,4.15447,-0.10472,22.92456,-0.00575
2018-11-08 15:06:15,0.11666666666666667,4.15666,-0.10472,22.92456,-0.00576
2018-11-08 15:06:15,0.11666666666666667,4.15817,-0.10472,22.92456,-0.00576
2018-11-08 15:06:15,0.11666666666666667,4.15919,-0.10472,22.92456,-0.00576
2018-11-08 15:06:16,0.13333333333333333,4.1602,-0.10472,22.92456,-0.00577
2018-11-08 15:06:16,0.13333333333333333,4.1607,-0.10727,22.92456,-0.00577
2018-11-08 15:06:16,0.13333333333333333,4.16138,-0.10727,22.92456,-0.00577
2018-11-08 15:06:16,0.13333333333333333,4.08317,-3.91542,22.92456,-0.00577
2018-11-08 15:06:16,0.13333333333333333,4.06884,-3.95884,22.92456,-0.00588
2018-11-08 15:06:16,0.13333333333333333,4.06193,-3.97927,22.92456,-0.00599
