Timestamp,Time [min],Voltage [V],Current [A],Temperature [degC],Capacity [Ah]
2018-11-08 09:53:14,0.0,4.18936,-0.05108,23.34519,0.0
2018-11-08 09:53:14,0.0,4.18835,-0.08173,23.34519,-0.0
2018-11-08 09:53:14,0.0,4.18818,-0.08939,23.34519,-0.0
2018-11-08 09:53:14,0.0,4.18784,-0.09195,23.34519,-1e-05
2018-11-08 09:53:14,0.0,4.18784,-0.09195,23.34519,-1e-05
2018-11-08 09:53:14,0.0,4.18784,-0.09195,23.34519,-1e-05
2018-11-08 09:53:14,0.0,4.18784,-0.0945,23.34519,-1e-05
2018-11-08 09:53:15,0.016666666666666666,4.18784,-0.0945,23.34519,-2e-05
2018-11-08 09:53:15,0.016666666666666666,4.18784,-0.0945,23.34519,-2e-05
2018-11-08 09:53:15,0.016666666666666666,4.18767,-0.0945,23.34519,-2e-05
2018-11-08 09:53:15,0.016666666666666666,4.18767,-0.09195,23.34519,-2e-05
2018-11-08 09:53:15,0.016666666666666666,4.18767,-0.0945,23.34519,-3e-05
2018-11-08 09:53:15,0.016666666666666666,4.18767,-0.09195,23.34519,-3e-05
2018-11-08 09:53:15,0.016666666666666666,4.18767,-0.0945,23.34519,-3e-05
2018-11-08 09:53:15,0.016666666666666666,4.18767,-0.0945,23.34519,-3e-05
2018-11-08 09:53:15,0.016666666666666666,4.18767,-0.0945,23.34519,-4e-05
2018-11-08 09:53:15,0.016666666666666666,4.18767,-0.09195,23.34519,-4e-05
2018-11-08 09:53:16,0.03333333333333333,4.18767,-0.09195,23.34519,-4e-05
2018-11-08 09:53:16,0.03333333333333333,4.18767,-0.0945,23.34519,-4e-05
2018-11-08 09:53:16,0.03333333333333333,4.1875,-0.0945,23.34519,-5e-05
2018-11-08 09:53:16,0.03333333333333333,4.1875,-0.0945,23.34519,-5e-05
2018-11-08 09:53:16,0.03333333333333333,4.1875,-0.09195,23.34519,-5e-05
2018-11-08 09:53:16,0.03333333333333333,4.1875,-0.0945,23.34519,-6e-05
2018-11-08 09:53:16,0.03333333333333333,4.1875,-0.09195,23.34519,-6e-05
2018-11-08 09:53:16,0.03333333333333333,4.1875,-0.0945,23.34519,-6e-05
2018-11-08 09:53:16,0.03333333333333333,4.1875,-0.0945,23.34519,-6e-05
2018-11-08 09:53:16,0.03333333333333333,4.1875,-0.0945,23.34519,-7e-05
2018-11-08 09:53:17,0.05,4.1875,-0.0945,23.34519,-7e-05
2018-11-08 09:53:17,0.05,4.1875,-0.0945,23.34519,-7e-05
2018-11-08 09:53:17,0.05,4.1875,-0.0945,23.34519,-7e-05
