Timestamp,Time [min],Voltage [V],Current [A],Temperature [degC],Capacity [Ah]
2018-11-29 10:02:31,0.0,3.99366,-1.49925,-0.52579,0.0633
2018-11-29 10:03:31,1.0,3.97799,-1.49925,-0.42063,0.03832
2018-11-29 10:04:31,2.0,3.96956,-1.4967,-0.31548,0.01335
2018-11-29 10:05:31,3.0,3.96383,-1.49925,-0.31548,-0.01162
2018-11-29 10:06:31,4.0,3.95894,-1.49925,-0.21032,-0.03659
2018-11-29 10:07:31,5.0,3.95439,-1.49925,-0.31548,-0.06156
2018-11-29 10:08:31,6.0,3.94933,-1.49925,-0.42063,-0.08654
2018-11-29 10:09:31,7.0,3.94444,-1.4967,-0.52579,-0.11151
2018-11-29 10:10:31,8.0,3.93972,-1.49925,-0.52579,-0.13648
2018-11-29 10:11:31,9.0,3.93517,-1.49925,-0.42063,-0.16145
2018-11-29 10:12:31,10.0,3.93062,-1.4967,-0.21032,-0.18643
2018-11-29 10:13:31,11.0,3.9259,-1.49925,-0.31548,-0.2114
2018-11-29 10:14:31,12.0,3.92084,-1.49925,-0.42063,-0.23637
2018-11-29 10:15:31,13.0,3.91545,-1.49925,-0.31548,-0.26134
2018-11-29 10:16:31,14.0,3.90989,-1.4967,-0.31548,-0.28631
2018-11-29 10:17:31,15.0,3.90399,-1.49925,-0.21032,-0.31128
2018-11-29 10:18:31,16.0,3.89792,-1.49925,-0.10516,-0.33625
2018-11-29 10:19:31,17.0,3.89135,-1.4967,-0.21032,-0.36122
2018-11-29 10:20:31,18.0,3.88444,-1.4967,-0.10516,-0.38619
2018-11-29 10:21:31,19.0,3.87702,-1.4967,-0.10516,-0.41117
2018-11-29 10:22:31,20.0,3.8691,-1.49925,-0.21032,-0.43613
2018-11-29 10:23:31,21.0,3.86084,-1.4967,-0.21032,-0.46111
2018-11-29 10:24:31,22.0,3.85224,-1.4967,-0.31548,-0.48608
2018-11-29 10:25:31,23.0,3.84348,-1.4967,-0.31548,-0.51105
2018-11-29 10:26:31,24.0,3.83454,-1.4967,-0.31548,-0.53603
2018-11-29 10:27:31,25.0,3.82561,-1.49925,-0.21032,-0.561
2018-11-29 10:28:31,26.0,3.81684,-1.49925,-0.21032,-0.58598
2018-11-29 10:29:31,27.0,3.80808,-1.49925,-0.10516,-0.61094
2018-11-29 10:30:31,28.0,3.79931,-1.4967,-0.31548,-0.63592
2018-11-29 10:31:31,29.0,3.79021,-1.49925,-0.52579,-0.66088
2018-11-29 10:32:31,30.0,3.78094,-1.49925,-0.73611,-0.68586
2018-11-29 10:33:31,31.0,3.77218,-1.4967,-0.52579,-0.71083
2018-11-29 10:34:31,32.0,3.76375,-1.4967,-0.52579,-0.7358
2018-11-29 10:35:31,33.0,3.75566,-1.4967,-0.21032,-0.76077
2018-11-29 10:36:31,34.0,3.74773,-1.49925,-0.10516,-0.78575
2018-11-29 10:37:31,35.0,3.73981,-1.4967,-0.10516,-0.81072
2018-11-29 10:38:31,36.0,3.73189,-1.49925,-0.10516,-0.83569
2018-11-29 10:39:31,37.0,3.7238,-1.49925,-0.10516,-0.86067
2018-11-29 10:40:31,38.0,3.71537,-1.4967,-0.21032,-0.88564
2018-11-29 10:41:31,39.0,3.70694,-1.49925,-0.10516,-0.91061
2018-11-29 10:42:31,40.0,3.69818,-1.49925,-0.21032,-0.93558
2018-11-29 10:43:31,41.0,3.68924,-1.49925,-0.21032,-0.96055
