Timestamp,Time [min],Voltage [V],Current [A],Temperature [degC],Capacity [Ah]
2018-11-29 15:07:59,0.0,3.69127,-5.997,0.42063,-0.09999
2018-11-29 15:08:59,1.0,3.69885,-5.99956,1.2619,-0.19996
2018-11-29 15:09:59,2.0,3.69245,-5.99956,1.68254,-0.29993
2018-11-29 15:10:59,3.0,3.67391,-5.997,2.10317,-0.39991
2018-11-29 15:11:59,4.0,3.6471,-5.997,2.62896,-0.49989
2018-11-29 15:12:59,5.0,3.61356,-5.99956,2.62896,-0.59988
2018-11-29 15:13:59,6.0,3.57462,-5.997,2.94444,-0.69986
2018-11-29 15:14:59,7.0,3.53265,-5.99956,3.15476,-0.79984
2018-11-29 15:15:59,8.0,3.48849,-5.99956,3.36507,-0.89981
2018-11-29 15:16:59,9.0,3.44264,-5.99956,3.47023,-0.99979
2018-11-29 15:17:59,10.0,3.39494,-5.99956,3.47023,-1.09977
2018-11-29 15:18:59,11.0,3.3464,-5.99956,3.78571,-1.19975
2018-11-29 15:19:59,12.0,3.29802,-5.99956,3.99602,-1.29974
2018-11-29 15:20:59,13.0,3.25049,-5.99956,3.89087,-1.39972
2018-11-29 15:21:59,14.0,3.20565,-5.997,4.10118,-1.4997
2018-11-29 15:22:59,15.0,3.163,-5.99956,4.41666,-1.59968
2018-11-29 15:23:59,16.0,3.12204,-5.99956,4.62698,-1.69966
2018-11-29 15:24:59,17.0,3.08193,-5.99956,4.73213,-1.79963
2018-11-29 15:25:59,18.0,3.04114,-5.99956,4.94245,-1.89961
2018-11-29 15:26:59,19.0,3.00051,-5.99956,5.25793,-1.99959
2018-11-29 15:27:59,20.0,2.95753,-5.99956,5.36309,-2.09956
2018-11-29 15:28:59,21.0,2.90949,-5.99956,5.46824,-2.19954
2018-11-29 15:29:59,22.0,2.85066,-5.997,5.78372,-2.29951
2018-11-29 15:30:38,22.65,2.79993,-5.99956,5.99404,-2.3645
2018-11-29 15:31:38,23.65,3.30639,0.0,6.62499,0.0
2018-11-29 15:32:38,24.65,3.36371,0.0,8.41268,0.0
2018-11-29 15:33:38,25.65,3.3868,0.0,10.93649,0.0
2018-11-29 15:34:38,26.65,3.39826,0.0,13.77577,0.0
2018-11-29 15:35:38,27.65,3.40467,0.0,16.72021,0.0
2018-11-29 15:36:38,28.65,3.40871,0.0,19.66465,0.0
2018-11-29 15:37:38,29.65,3.41158,0.0,21.24202,0.0
2018-11-29 15:38:38,30.65,3.41411,0.0,20.2956,0.0
2018-11-29 15:39:38,31.65,3.41613,0.0,19.98012,0.0
2018-11-29 15:40:38,32.65,3.41765,0.0,22.08329,0.0
2018-11-29 15:41:38,33.65,3.41849,0.0,23.55551,0.0
2018-11-29 15:42:38,34.65,3.4195,0.0,21.34718,0.0
2018-11-29 15:43:38,35.65,3.42017,0.0,22.18845,0.0
2018-11-29 15:44:38,36.65,3.42051,0.0,23.55551,0.0
2018-11-29 15:45:38,37.65,3.42068,0.0,23.55551,0.0
2018-11-29 15:46:38,38.65,3.42085,0.0,22.39877,0.0
2018-11-29 15:47:38,39.65,3.42119,0.0,22.92456,0.0
2018-11-29 15:48:38,40.65,3.42119,0.0,23.76583,0.0
2018-11-29 15:49:38,41.65,3.42119,0.0,23.87099,0.0
2018-11-29 15:50:38,42.65,3.42135,0.0,23.13488,0.0
2018-11-29 15:51:38,43.65,3.42135,0.0,22.92456,0.0
2018-11-29 15:52:38,44.65,3.42152,0.0,23.13488,0.0
2018-11-29 15:53:38,45.65,3.42152,0.0,23.76583,0.0
2018-11-29 15:54:38,46.65,3.42152,0.0,23.97615,0.0
2018-11-29 15:55:38,47.65,3.42169,0.0,23.76583,0.0
2018-11-29 15:56:38,48.65,3.42169,0.0,23.45035,0.0
2018-11-29 15:57:38,49.65,3.42186,0.0,23.24004,0.0
2018-11-29 15:58:38,50.65,3.42186,0.0,23.34519,0.0
2018-11-29 15:59:38,51.65,3.42186,0.0,23.66067,0.0
2018-11-29 16:00:38,52.65,3.42186,0.0,23.97615,0.0
2018-11-29 16:01:38,53.65,3.42186,0.0,23.87099,0.0
2018-11-29 16:02:38,54.65,3.42203,0.0,23.66067,0.0
2018-11-29 16:03:38,55.65,3.42203,0.0,23.66067,0.0
2018-11-29 16:04:38,56.65,3.4222,0.0,23.66067,0.0
2018-11-29 16:05:38,57.65,3.4222,0.0,23.55551,0.0
2018-11-29 16:06:38,58.65,3.4222,0.0,23.76583,0.0
2018-11-29 16:07:38,59.65,3.4222,0.0,23.76583,0.0
2018-11-29 16:08:38,60.65,3.42237,0.0,23.76583,0.0
2018-11-29 16:09:38,61.65,3.42237,0.0,23.66067,0.0
2018-11-29 16:10:38,62.65,3.42237,0.0,23.66067,0.0
2018-11-29 16:11:38,63.65,3.42237,0.0,23.76583,0.0
2018-11-29 16:12:38,64.65,3.42253,0.0,23.76583,0.0
2018-11-29 16:13:38,65.65,3.42253,0.0,23.76583,0.0
2018-11-29 16:14:38,66.65,3.42253,0.0,23.76583,0.0
2018-11-29 16:15:38,67.65,3.42253,0.0,23.76583,0.0
2018-11-29 16:16:38,68.65,3.4227,0.0,23.66067,0.0
2018-11-29 16:17:38,69.65,3.4227,0.0,23.66067,0.0
2018-11-29 16:18:38,70.65,3.4227,0.0,23.76583,0.0
2018-11-29 16:19:38,71.65,3.4227,0.0,23.76583,0.0
2018-11-29 16:20:38,72.65,3.4227,0.0,23.76583,0.0
2018-11-29 16:21:38,73.65,3.42287,0.0,23.76583,0.0
2018-11-29 16:22:38,74.65,3.42287,0.0,23.66067,0.0
2018-11-29 16:23:38,75.65,3.42287,0.0,23.76583,0.0
2018-11-29 16:24:38,76.65,3.42287,0.0,23.87099,0.0
2018-11-29 16:25:38,77.65,3.42287,0.0,23.76583,0.0
2018-11-29 16:26:38,78.65,3.42287,0.0,23.76583,0.0
2018-11-29 16:27:38,79.65,3.42304,0.0,23.76583,0.0
2018-11-29 16:28:38,80.65,3.42304,0.0,23.76583,0.0
2018-11-29 16:29:38,81.65,3.42304,0.0,23.76583,0.0
2018-11-29 16:30:38,82.65,3.42304,0.0,23.76583,0.0
