Timestamp,Time [min],Voltage [V],Current [A],Temperature [degC],Capacity [Ah]
2018-12-24 07:38:01,0.0,4.1895,0.0,-19.87496,0.0
2018-12-24 07:38:11,0.16666666666666666,4.1895,0.0,-19.98012,0.0
2018-12-24 07:38:21,0.3333333333333333,4.1895,0.0,-19.87496,0.0
2018-12-24 07:38:31,0.5,4.1895,0.0,-19.87496,0.0
2018-12-24 07:38:41,0.6666666666666666,4.18933,0.0,-19.87496,0.0
2018-12-24 07:38:51,0.8333333333333334,4.1895,0.0,-19.7698,0.0
2018-12-24 07:38:51,0.8333333333333334,4.1895,0.0,-19.7698,0.0
2018-12-24 07:39:01,1.0,3.50063,-2.9985,-19.7698,-0.00833
2018-12-24 07:39:11,1.1666666666666667,3.46995,-3.00106,-19.66465,-0.01666
2018-12-24 07:39:21,1.3333333333333333,3.45411,-3.00106,-19.66465,-0.02499
2018-12-24 07:39:31,1.5,3.44669,-3.00106,-19.45433,-0.03333
2018-12-24 07:39:41,1.6666666666666667,3.44483,-3.00106,-19.24401,-0.04167
2018-12-24 07:39:51,1.8333333333333333,3.44635,-3.00106,-19.13885,-0.05
2018-12-24 07:40:01,2.0,3.4504,-3.00106,-18.92854,-0.05834
2018-12-24 07:40:11,2.1666666666666665,3.45562,-3.00106,-18.82338,-0.06667
2018-12-24 07:40:21,2.3333333333333335,3.46186,-2.9985,-18.61306,-0.075
2018-12-24 07:40:31,2.5,3.4681,-3.00106,-18.5079,-0.08333
2018-12-24 07:40:41,2.6666666666666665,3.4745,-3.00106,-18.40274,-0.09167
2018-12-24 07:40:51,2.8333333333333335,3.48074,-3.00106,-18.29758,-0.1
2018-12-24 07:41:01,3.0,3.48664,-3.00106,-18.19243,-0.10834
2018-12-24 07:41:11,3.1666666666666665,3.4922,-3.00106,-18.08727,-0.11667
2018-12-24 07:41:21,3.3333333333333335,3.49742,-3.00106,-17.98211,-0.125
2018-12-24 07:41:31,3.5,3.50231,-3.00106,-17.87695,-0.13333
2018-12-24 07:41:41,3.6666666666666665,3.5067,-2.9985,-17.77179,-0.14167
2018-12-24 07:41:51,3.8333333333333335,3.51074,-3.00106,-17.77179,-0.15
2018-12-24 07:42:01,4.0,3.51445,-3.00106,-17.66663,-0.15834
2018-12-24 07:42:11,4.166666666666667,3.51765,-3.00106,-17.66663,-0.16667
2018-12-24 07:42:21,4.333333333333333,3.52069,-2.9985,-17.56147,-0.17501
2018-12-24 07:42:31,4.5,3.52321,-2.9985,-17.45632,-0.18334
2018-12-24 07:42:41,4.666666666666667,3.52541,-2.9985,-17.45632,-0.19167
2018-12-24 07:42:51,4.833333333333333,3.52726,-3.00106,-17.45632,-0.20001
2018-12-24 07:43:01,5.0,3.52895,-3.00106,-17.35116,-0.20834
2018-12-24 07:43:11,5.166666666666667,3.53029,-3.00106,-17.35116,-0.21668
2018-12-24 07:43:21,5.333333333333333,3.53147,-2.9985,-17.246,-0.22501
2018-12-24 07:43:31,5.5,3.53215,-2.9985,-17.246,-0.23334
2018-12-24 07:43:41,5.666666666666667,3.53282,-2.9985,-17.35116,-0.24167
2018-12-24 07:43:51,5.833333333333333,3.53316,-3.00106,-17.45632,-0.25001
2018-12-24 07:44:01,6.0,3.53333,-2.9985,-17.35116,-0.25835
2018-12-24 07:44:11,6.166666666666667,3.53333,-2.9985,-17.35116,-0.26667
2018-12-24 07:44:21,6.333333333333333,3.53299,-2.9985,-17.246,-0.27501
2018-12-24 07:44:31,6.5,3.53265,-3.00106,-17.35116,-0.28334
2018-12-24 07:44:41,6.666666666666667,3.53198,-3.00106,-17.246,-0.29168
2018-12-24 07:44:51,6.833333333333333,3.53131,-2.9985,-17.35116,-0.30001
2018-12-24 07:45:01,7.0,3.53046,-3.00106,-17.14084,-0.30835
2018-12-24 07:45:11,7.166666666666667,3.52945,-3.00106,-17.14084,-0.31668
2018-12-24 07:45:21,7.333333333333333,3.52844,-3.00106,-17.246,-0.32501
2018-12-24 07:45:31,7.5,3.52726,-2.9985,-17.03568,-0.33334
2018-12-24 07:45:41,7.666666666666667,3.52608,-3.00106,-17.14084,-0.34168
2018-12-24 07:45:51,7.833333333333333,3.52456,-2.9985,-17.03568,-0.35001
2018-12-24 07:46:01,8.0,3.52305,-2.9985,-17.03568,-0.35834
2018-12-24 07:46:11,8.166666666666666,3.52153,-2.9985,-17.03568,-0.36667
2018-12-24 07:46:21,8.333333333333334,3.51984,-3.00106,-16.93052,-0.375
2018-12-24 07:46:31,8.5,3.51799,-3.00106,-17.14084,-0.38333
2018-12-24 07:46:41,8.666666666666666,3.51613,-3.00106,-17.14084,-0.39166
2018-12-24 07:46:51,8.833333333333334,3.51411,-2.9985,-17.03568,-0.4
2018-12-24 07:47:01,9.0,3.51192,-2.9985,-17.03568,-0.40833
2018-12-24 07:47:11,9.166666666666666,3.50956,-3.00106,-17.03568,-0.41666
2018-12-24 07:47:21,9.333333333333334,3.5072,-3.00106,-17.14084,-0.425
2018-12-24 07:47:31,9.5,3.50467,-2.9985,-17.14084,-0.43333
2018-12-24 07:47:41,9.666666666666666,3.50214,-3.00106,-17.14084,-0.44166
2018-12-24 07:47:51,9.833333333333334,3.49962,-3.00106,-17.14084,-0.45
2018-12-24 07:48:01,10.0,3.49675,-3.00106,-17.14084,-0.45833
2018-12-24 07:48:11,10.166666666666666,3.49405,-2.9985,-17.03568,-0.46667
2018-12-24 07:48:21,10.333333333333334,3.49119,-3.00106,-17.14084,-0.475
2018-12-24 07:48:31,10.5,3.48815,-3.00106,-17.14084,-0.48334
2018-12-24 07:48:41,10.666666666666666,3.48512,-3.00106,-17.03568,-0.49167
2018-12-24 07:48:51,10.833333333333334,3.48192,-3.00106,-17.03568,-0.50001
2018-12-24 07:49:01,11.0,3.47871,-3.00106,-17.03568,-0.50834
2018-12-24 07:49:11,11.166666666666666,3.47551,-2.9985,-17.03568,-0.51667
2018-12-24 07:49:21,11.333333333333334,3.47214,-2.9985,-17.03568,-0.525
2018-12-24 07:49:31,11.5,3.4686,-3.00106,-17.03568,-0.53334
2018-12-24 07:49:41,11.666666666666666,3.46506,-3.00106,-17.03568,-0.54167
2018-12-24 07:49:51,11.833333333333334,3.46152,-3.00106,-17.03568,-0.55
2018-12-24 07:50:01,12.0,3.45781,-3.00106,-17.03568,-0.55834
2018-12-24 07:50:11,12.166666666666666,3.45411,-3.00106,-17.03568,-0.56668
2018-12-24 07:50:21,12.333333333333334,3.45023,-3.00106,-17.03568,-0.57501
2018-12-24 07:50:31,12.5,3.44635,-3.00106,-17.03568,-0.58334
2018-12-24 07:50:41,12.666666666666666,3.44247,-3.00106,-16.93052,-0.59168
2018-12-24 07:50:51,12.833333333333334,3.43843,-3.00106,-17.03568,-0.60001
2018-12-24 07:51:01,13.0,3.43438,-3.00106,-17.03568,-0.60834
2018-12-24 07:51:11,13.166666666666666,3.43017,-3.00106,-17.03568,-0.61668
2018-12-24 07:51:21,13.333333333333334,3.42612,-2.9985,-17.03568,-0.62501
2018-12-24 07:51:31,13.5,3.42191,-3.00106,-17.03568,-0.63334
2018-12-24 07:51:41,13.666666666666666,3.4177,-2.9985,-17.03568,-0.64168
2018-12-24 07:51:51,13.833333333333334,3.41331,-3.00106,-16.93052,-0.65001
2018-12-24 07:52:01,14.0,3.40893,-3.00106,-17.03568,-0.65835
2018-12-24 07:52:11,14.166666666666666,3.40455,-3.00106,-17.03568,-0.66668
2018-12-24 07:52:21,14.333333333333334,3.40017,-3.00106,-17.14084,-0.67502
2018-12-24 07:52:31,14.5,3.39562,-2.9985,-17.03568,-0.68335
2018-12-24 07:52:41,14.666666666666666,3.39106,-3.00106,-17.03568,-0.69169
2018-12-24 07:52:51,14.833333333333334,3.38651,-2.9985,-16.93052,-0.70002
2018-12-24 07:53:01,15.0,3.38213,-2.9985,-16.93052,-0.70835
2018-12-24 07:53:11,15.166666666666666,3.37758,-3.00106,-17.03568,-0.71668
2018-12-24 07:53:21,15.333333333333334,3.37303,-3.00106,-16.93052,-0.72502
2018-12-24 07:53:31,15.5,3.36848,-3.00106,-16.93052,-0.73335
2018-12-24 07:53:41,15.666666666666666,3.36376,-2.9985,-17.03568,-0.74169
2018-12-24 07:53:51,15.833333333333334,3.35904,-2.9985,-16.93052,-0.75002
2018-12-24 07:54:01,16.0,3.35449,-2.9985,-16.93052,-0.75836
2018-12-24 07:54:11,16.166666666666668,3.34994,-3.00106,-16.82537,-0.76669
2018-12-24 07:54:21,16.333333333333332,3.34522,-3.00106,-16.82537,-0.77502
2018-12-24 07:54:31,16.5,3.34067,-3.00106,-16.93052,-0.78335
2018-12-24 07:54:41,16.666666666666668,3.33595,-2.9985,-16.82537,-0.79169
2018-12-24 07:54:51,16.833333333333332,3.33123,-3.00106,-16.82537,-0.80002
2018-12-24 07:55:01,17.0,3.32667,-3.00106,-16.82537,-0.80836
2018-12-24 07:55:11,17.166666666666668,3.32196,-3.00106,-16.93052,-0.81669
2018-12-24 07:55:21,17.333333333333332,3.31707,-2.9985,-16.82537,-0.82502
2018-12-24 07:55:31,17.5,3.31235,-2.9985,-16.82537,-0.83335
2018-12-24 07:55:41,17.666666666666668,3.30763,-2.9985,-16.82537,-0.84169
2018-12-24 07:55:51,17.833333333333332,3.30257,-2.9985,-16.82537,-0.85002
2018-12-24 07:56:01,18.0,3.29785,-2.9985,-16.72021,-0.85835
2018-12-24 07:56:11,18.166666666666668,3.29296,-3.00106,-16.82537,-0.86669
2018-12-24 07:56:21,18.333333333333332,3.28807,-2.9985,-16.72021,-0.87502
2018-12-24 07:56:31,18.5,3.28319,-2.9985,-16.72021,-0.88335
2018-12-24 07:56:41,18.666666666666668,3.2783,-3.00106,-16.72021,-0.89169
2018-12-24 07:56:51,18.833333333333332,3.27358,-2.9985,-16.72021,-0.90002
2018-12-24 07:57:01,19.0,3.26886,-2.9985,-16.61505,-0.90835
2018-12-24 07:57:11,19.166666666666668,3.26414,-3.00106,-16.72021,-0.91669
2018-12-24 07:57:21,19.333333333333332,3.25942,-3.00106,-16.50989,-0.92502
2018-12-24 07:57:31,19.5,3.2547,-2.9985,-16.61505,-0.93336
2018-12-24 07:57:41,19.666666666666668,3.24998,-3.00106,-16.50989,-0.94169
2018-12-24 07:57:51,19.833333333333332,3.24509,-3.00106,-16.61505,-0.95002
2018-12-24 07:58:01,20.0,3.24037,-3.00106,-16.61505,-0.95836
2018-12-24 07:58:11,20.166666666666668,3.23532,-3.00106,-16.61505,-0.96669
2018-12-24 07:58:21,20.333333333333332,3.2306,-3.00106,-16.50989,-0.97503
2018-12-24 07:58:31,20.5,3.22571,-2.9985,-16.50989,-0.98336
2018-12-24 07:58:41,20.666666666666668,3.22065,-2.9985,-16.50989,-0.99169
2018-12-24 07:58:51,20.833333333333332,3.21576,-3.00106,-16.61505,-1.00003
2018-12-24 07:59:01,21.0,3.21087,-3.00106,-16.61505,-1.00836
2018-12-24 07:59:11,21.166666666666668,3.20599,-3.00106,-16.61505,-1.01669
2018-12-24 07:59:21,21.333333333333332,3.2011,-2.9985,-16.50989,-1.02503
2018-12-24 07:59:31,21.5,3.19604,-3.00106,-16.50989,-1.03336
2018-12-24 07:59:41,21.666666666666668,3.19099,-3.00106,-16.50989,-1.0417
2018-12-24 07:59:51,21.833333333333332,3.18593,-3.00106,-16.40473,-1.05003
