Timestamp,Time [min],Voltage [V],Current [A],Temperature [degC],Capacity [Ah]
2018-12-07 19:33:09,0.0,4.19085,0.0,-9.8849,0.0
2018-12-07 19:33:19,0.16666666666666666,4.19085,0.0,-10.09522,0.0
2018-12-07 19:33:29,0.3333333333333333,4.19085,0.0,-9.8849,0.0
2018-12-07 19:33:39,0.5,4.19085,0.0,-9.99006,0.0
2018-12-07 19:33:49,0.6666666666666666,4.19085,0.0,-10.09522,0.0
2018-12-07 19:33:59,0.8333333333333334,4.19085,0.0,-10.09522,0.0
2018-12-07 19:33:59,0.8333333333333334,4.19085,0.0,-10.09522,0.0
2018-12-07 19:34:09,1.0,3.75178,-3.00106,-10.09522,-0.00834
2018-12-07 19:34:19,1.1666666666666667,3.7297,-2.9985,-9.99006,-0.01667
2018-12-07 19:34:29,1.3333333333333333,3.71739,-3.00106,-9.8849,-0.025
2018-12-07 19:34:39,1.5,3.71031,-3.00106,-9.77974,-0.03334
2018-12-07 19:34:49,1.6666666666666667,3.70627,-3.00106,-9.67458,-0.04167
2018-12-07 19:34:59,1.8333333333333333,3.70441,-2.9985,-9.56943,-0.05
2018-12-07 19:35:09,2.0,3.70374,-3.00106,-9.46427,-0.05834
2018-12-07 19:35:19,2.1666666666666665,3.70408,-2.9985,-9.35911,-0.06667
2018-12-07 19:35:29,2.3333333333333335,3.70509,-3.00106,-9.25395,-0.075
2018-12-07 19:35:39,2.5,3.70627,-2.9985,-9.25395,-0.08333
2018-12-07 19:35:49,2.6666666666666665,3.70745,-3.00106,-9.14879,-0.09167
2018-12-07 19:35:59,2.8333333333333335,3.70897,-3.00106,-9.14879,-0.10001
2018-12-07 19:36:09,3.0,3.71015,-3.00106,-9.04363,-0.10834
2018-12-07 19:36:19,3.1666666666666665,3.71149,-2.9985,-9.04363,-0.11668
2018-12-07 19:36:29,3.3333333333333335,3.71267,-3.00106,-8.93848,-0.12501
2018-12-07 19:36:39,3.5,3.71369,-3.00106,-8.93848,-0.13334
2018-12-07 19:36:49,3.6666666666666665,3.71487,-3.00106,-8.83332,-0.14168
2018-12-07 19:36:59,3.8333333333333335,3.71571,-3.00106,-8.83332,-0.15001
2018-12-07 19:37:09,4.0,3.71655,-2.9985,-8.72816,-0.15834
2018-12-07 19:37:19,4.166666666666667,3.71723,-3.00106,-8.623,-0.16668
2018-12-07 19:37:29,4.333333333333333,3.71773,-3.00106,-8.623,-0.17502
2018-12-07 19:37:39,4.5,3.71824,-2.9985,-8.51784,-0.18335
2018-12-07 19:37:49,4.666666666666667,3.71857,-3.00106,-8.51784,-0.19168
2018-12-07 19:37:59,4.833333333333333,3.71874,-2.9985,-8.51784,-0.20002
2018-12-07 19:38:09,5.0,3.71874,-2.9985,-8.41268,-0.20835
2018-12-07 19:38:19,5.166666666666667,3.71841,-3.00106,-8.51784,-0.21668
2018-12-07 19:38:29,5.333333333333333,3.71807,-3.00106,-8.51784,-0.22501
2018-12-07 19:38:39,5.5,3.71756,-3.00106,-8.623,-0.23335
2018-12-07 19:38:49,5.666666666666667,3.71689,-3.00106,-8.623,-0.24168
2018-12-07 19:38:59,5.833333333333333,3.71621,-2.9985,-8.623,-0.25002
2018-12-07 19:39:09,6.0,3.71554,-2.9985,-8.623,-0.25835
2018-12-07 19:39:19,6.166666666666667,3.7147,-2.9985,-8.623,-0.26669
2018-12-07 19:39:29,6.333333333333333,3.71385,-2.9985,-8.41268,-0.27502
2018-12-07 19:39:39,6.5,3.71284,-3.00106,-8.41268,-0.28335
2018-12-07 19:39:49,6.666666666666667,3.712,-2.9985,-8.41268,-0.29169
