Timestamp,Time [min],Voltage [V],Current [A],Temperature [degC],Capacity [Ah]
2018-12-18 11:41:52,0.0,4.18531,-0.04087,-9.8849,0.0
2018-12-18 11:41:52,0.0,4.1816,-0.08173,-9.8849,-0.0
2018-12-18 11:41:52,0.0,4.17941,-0.09195,-9.8849,-0.0
2018-12-18 11:41:52,0.0,4.1779,-0.0945,-9.8849,-1e-05
2018-12-18 11:41:52,0.0,4.17655,-0.0945,-9.8849,-1e-05
2018-12-18 11:41:52,0.0,4.1752,-0.0945,-9.8849,-1e-05
2018-12-18 11:41:52,0.0,4.17419,-0.09706,-9.8849,-1e-05
2018-12-18 11:41:53,0.016666666666666666,4.17301,-0.09706,-9.8849,-2e-05
2018-12-18 11:41:53,0.016666666666666666,4.17217,-0.09706,-9.8849,-2e-05
2018-12-18 11:41:53,0.016666666666666666,4.17132,-0.09706,-9.8849,-2e-05
2018-12-18 11:41:53,0.016666666666666666,4.15329,-0.41632,-9.8849,-3e-05
2018-12-18 11:41:53,0.016666666666666666,4.128,-0.68194,-9.8849,-4e-05
2018-12-18 11:41:53,0.016666666666666666,4.11148,-0.76112,-9.8849,-6e-05
2018-12-18 11:41:53,0.016666666666666666,4.10002,-0.78411,-9.8849,-8e-05
2018-12-18 11:41:53,0.016666666666666666,4.08957,-0.79432,-9.8849,-0.0001
2018-12-18 11:41:53,0.016666666666666666,4.07996,-0.79688,-9.8849,-0.00013
2018-12-18 11:41:53,0.016666666666666666,4.07238,-0.79943,-9.8849,-0.00015
2018-12-18 11:41:54,0.03333333333333333,4.06564,-0.80198,-9.8849,-0.00017
2018-12-18 11:41:54,0.03333333333333333,4.05991,-0.80198,-9.8849,-0.00019
2018-12-18 11:41:54,0.03333333333333333,4.05502,-0.80454,-9.8849,-0.00021
2018-12-18 11:41:54,0.03333333333333333,3.95523,-2.82993,-9.8849,-0.00024
2018-12-18 11:41:54,0.03333333333333333,3.90938,-2.93465,-9.8849,-0.00032
2018-12-18 11:41:54,0.03333333333333333,3.87483,-2.98828,-9.8849,-0.0004
2018-12-18 11:41:54,0.03333333333333333,3.8487,-3.02149,-9.8849,-0.00048
2018-12-18 11:41:54,0.03333333333333333,3.83353,-3.03937,-9.8849,-0.00057
2018-12-18 11:41:54,0.03333333333333333,3.8219,-3.05469,-9.8849,-0.00065
2018-12-18 11:41:54,0.03333333333333333,3.81364,-3.06491,-9.8849,-0.00074
2018-12-18 11:41:55,0.05,3.80757,-3.07257,-9.8849,-0.00082
2018-12-18 11:41:55,0.05,3.80302,-3.07768,-9.8849,-0.00091
2018-12-18 11:41:55,0.05,3.79982,-3.08023,-9.8849,-0.00099
2018-12-18 11:41:55,0.05,3.67981,-5.70328,-9.8849,-0.00108
2018-12-18 11:41:55,0.05,3.64373,-5.81055,-9.8849,-0.00123
2018-12-18 11:41:55,0.05,3.6166,-5.88718,-9.8849,-0.0014
2018-12-18 11:41:55,0.05,3.60193,-5.9306,-9.8849,-0.00156
2018-12-18 11:41:55,0.05,3.59266,-5.95869,-9.8849,-0.00173
2018-12-18 11:41:55,0.05,3.58626,-5.97657,-9.8849,-0.00189
2018-12-18 11:41:55,0.05,3.58137,-5.98679,-9.8849,-0.00206
2018-12-18 11:41:56,0.06666666666666667,3.57732,-5.99445,-9.8849,-0.00223
2018-12-18 11:41:56,0.06666666666666667,3.57412,-6.00211,-9.8849,-0.00239
2018-12-18 11:41:56,0.06666666666666667,3.57092,-6.00722,-9.8849,-0.00256
2018-12-18 11:41:56,0.06666666666666667,3.46034,-8.51789,-9.8849,-0.00273
2018-12-18 11:41:56,0.06666666666666667,3.43219,-8.68901,-9.8849,-0.00296
2018-12-18 11:41:56,0.06666666666666667,3.41449,-8.78096,-9.8849,-0.00322
2018-12-18 11:41:56,0.06666666666666667,3.40371,-8.8346,-9.8849,-0.00346
2018-12-18 11:41:56,0.06666666666666667,3.39696,-8.86524,-9.8849,-0.00369
2018-12-18 11:41:56,0.06666666666666667,3.3909,-8.88823,-9.8849,-0.00395
2018-12-18 11:41:56,0.06666666666666667,3.38634,-8.90356,-9.8849,-0.00419
2018-12-18 11:41:57,0.08333333333333333,3.38213,-8.91633,-9.8849,-0.00444
2018-12-18 11:41:57,0.08333333333333333,3.37842,-8.9291,-9.8849,-0.00468
2018-12-18 11:41:57,0.08333333333333333,3.37539,-8.93676,-9.8849,-0.00493
2018-12-18 11:41:57,0.08333333333333333,3.24964,-11.99911,-9.8849,-0.00518
2018-12-18 11:41:57,0.08333333333333333,3.23076,-11.99911,-9.8849,-0.00552
2018-12-18 11:41:57,0.08333333333333333,3.21913,-11.99911,-9.8849,-0.00584
2018-12-18 11:41:57,0.08333333333333333,3.21256,-11.99911,-9.8849,-0.00618
2018-12-18 11:41:57,0.08333333333333333,3.20767,-11.99911,-9.8849,-0.00651
2018-12-18 11:41:57,0.08333333333333333,3.20245,-11.99911,-9.8849,-0.00684
2018-12-18 11:41:57,0.08333333333333333,3.19874,-11.99911,-9.8849,-0.00718
2018-12-18 11:41:58,0.1,3.1952,-11.99911,-9.8849,-0.00752
2018-12-18 11:41:58,0.1,3.19149,-11.99911,-9.8849,-0.00785
2018-12-18 11:41:58,0.1,3.18829,-11.99911,-9.8849,-0.00819
2018-12-18 11:41:58,0.1,3.18542,-11.99656,-9.8849,-0.00851
2018-12-18 11:41:58,0.1,3.18239,-11.99911,-9.8849,-0.00887
2018-12-18 11:41:58,0.1,3.17952,-11.99911,-9.8849,-0.00919
2018-12-18 11:41:58,0.1,3.17699,-11.99911,-9.8849,-0.00951
2018-12-18 11:41:58,0.1,3.1743,-11.99911,-9.8849,-0.00985
2018-12-18 11:41:58,0.1,3.1716,-11.99911,-9.8849,-0.01018
2018-12-18 11:41:58,0.1,3.16924,-11.99911,-9.8849,-0.01052
2018-12-18 11:41:59,0.11666666666666667,3.16705,-11.99656,-9.8849,-0.01085
2018-12-18 11:41:59,0.11666666666666667,3.16452,-11.99911,-9.8849,-0.01118
2018-12-18 11:41:59,0.11666666666666667,3.16233,-11.99911,-9.8849,-0.01152
2018-12-18 11:41:59,0.11666666666666667,3.16014,-11.99911,-9.8849,-0.01187
2018-12-18 11:41:59,0.11666666666666667,3.15795,-11.99911,-9.8849,-0.01218
2018-12-18 11:41:59,0.11666666666666667,3.15592,-11.99911,-9.8849,-0.01252
2018-12-18 11:41:59,0.11666666666666667,3.1539,-11.99911,-9.8849,-0.01286
